ID,Line,EndLine,CC,NL,WMC,CBOI,NOI,AD,CD,CLOC,PUA,NA,NG,NLG,NS,TNM,bug
L1759,56,545,0.0,6,99,16,55,0.08,0.138462,63,23,12,21,14,0,43,0
L1019,21,111,0.0,3,21,4,0,0.222222,0.163043,15,7,2,2,2,1,8,0
L2148,36,101,0.0,1,8,1,7,0.166667,0.114754,7,5,1,1,1,0,6,0
L2152,45,610,0.124169,4,54,12,51,0.07142860000000001,0.124183,38,13,1,4,3,0,82,2
L1447,19,125,0.26873400000000003,2,28,5,0,0.166667,0.132653,13,5,10,1,1,0,7,1
L970,35,70,0.0,1,4,1,0,0.75,0.617021,29,1,1,1,1,0,3,0
L1067,35,69,0.0,1,4,1,0,0.75,0.617021,29,1,1,1,1,0,3,0
L3513,16,255,0.0,0,1,6,0,0.0,0.00806452,1,2,115,0,0,0,1,0
L1636,32,62,0.0,3,6,1,8,0.333333,0.205882,7,2,3,0,0,0,4,0
L819,33,687,0.0617284,7,141,20,58,0.295455,0.144902,81,31,17,22,22,3,52,2
L1186,27,57,0.0,0,2,1,3,0.333333,0.3125,5,2,3,1,1,0,7,0
L1135,24,42,0.0,0,2,1,4,0.666667,0.4,8,1,3,0,0,0,4,0
L3789,28,106,0.0,3,14,1,5,0.166667,0.0869565,6,5,6,2,2,0,6,0
L3766,34,584,0.08878319999999999,34,148,2,20,0.166667,0.130178,66,5,83,1,1,0,6,1
L3537,37,636,0.152514,6,140,1,61,0.14285699999999998,0.11449,64,6,17,1,1,0,13,1
L2326,19,26,0.0,0,1,1,0,0.5,0.333333,3,1,1,0,0,0,1,0
L4254,34,71,0.0,4,8,2,7,0.5,0.340426,16,1,0,0,0,0,1,0
L2873,17,38,0.0,0,3,3,5,0.25,0.190476,4,3,12,6,1,5,17,0
L2902,22,160,0.0,13,42,2,5,0.125,0.215827,30,7,14,8,3,5,21,0
L2914,19,48,0.0,0,5,1,0,0.2,0.285714,8,4,3,2,2,0,4,0
L1584,40,236,0.0,6,50,1,17,0.666667,0.252688,47,1,2,1,1,0,5,0
L3087,16,31,0.0,0,1,2,0,0.0,0.08333330000000001,1,2,3,0,0,0,1,0
L3098,17,42,0.0,0,5,3,5,0.2,0.208333,5,4,12,7,2,5,18,0
L3174,17,37,0.0,0,3,3,5,0.25,0.2,4,3,12,6,1,5,17,0
L1577,23,118,0.0,1,16,3,0,0.0909091,0.0506329,4,10,6,6,6,0,11,0
L2875,19,118,0.0,1,19,7,8,0.08333330000000001,0.125,10,11,10,5,5,5,14,0
L4432,25,100,0.2,1,9,1,1,1.0,0.328947,25,0,16,2,2,0,4,0
L4478,26,48,0.0,1,3,1,3,0.333333,0.166667,4,2,0,1,1,0,2,0
L4492,28,93,0.287179,4,10,1,4,0.5,0.272727,18,1,12,0,0,0,2,0
L4518,34,242,0.0,5,35,6,16,0.5,0.306122,60,5,20,6,6,0,10,0
L4302,17,24,0.0,0,1,0,1,0.5,0.444444,4,1,2,0,0,0,5,0
L4310,17,23,0.0,0,1,0,1,0.5,0.375,3,1,2,0,0,0,5,0
L4304,38,115,0.0,2,15,2,4,0.2,0.0983607,6,4,2,0,0,0,6,0
L4361,16,40,0.0,0,1,1,0,0.0,0.0625,1,2,7,0,0,0,1,0
L4332,44,156,0.21286,6,15,5,13,0.333333,0.13414600000000002,11,2,4,1,1,0,6,0
L4604,34,96,0.7463770000000001,2,7,2,12,0.333333,0.07692310000000001,3,2,9,7,0,4,25,0
L4650,42,115,0.0,1,5,2,6,0.333333,0.0909091,3,2,8,7,0,4,27,0
L4686,31,209,0.211896,2,16,1,23,0.333333,0.52381,88,2,7,7,0,6,23,0
L4740,37,168,0.0,3,16,1,22,0.333333,0.0677966,8,2,8,7,0,6,22,0
L4342,53,360,0.172164,3,32,6,29,0.5,0.168919,25,2,44,15,1,6,106,1
L4969,28,67,0.0,1,9,1,5,0.14285699999999998,0.108108,4,6,5,7,4,1,10,0
L4869,34,116,0.0,0,7,1,9,0.14285699999999998,0.116667,7,6,12,9,2,5,31,0
L4874,35,181,0.06906910000000001,3,26,3,20,0.125,0.139535,18,7,10,10,3,6,33,0
L4673,37,160,0.0,3,10,3,0,0.25,0.0909091,6,3,3,2,2,0,11,0
L5145,16,51,0.0,0,1,6,0,0.0,0.0454545,1,2,13,0,0,0,1,0
L5161,85,1960,0.306891,33,226,13,33,0.2,0.243293,399,16,77,13,10,7,65,2
L5660,22,79,0.415254,2,7,0,0,1.0,0.5,27,0,0,0,0,0,2,0
L5678,22,96,0.29341300000000003,4,10,0,0,1.0,0.477612,32,0,0,0,0,0,2,0
L5691,16,113,0.0,0,1,4,0,0.0,0.0188679,1,2,44,0,0,0,1,0
L5711,50,221,0.0,5,39,0,17,0.0625,0.10828,17,15,5,27,13,0,34,0
L5864,29,116,0.0,1,9,0,0,0.2,0.0958904,7,4,7,3,3,0,6,0
L5829,35,126,0.0,2,10,3,7,0.125,0.0684932,5,7,10,4,1,3,21,0
L5822,29,88,0.0,1,4,1,3,0.25,0.0638298,3,3,9,1,1,0,3,0
L5795,50,348,0.187552,2,33,5,21,0.25,0.0532544,9,3,80,22,2,18,99,0
L5859,46,188,0.0,3,14,1,27,0.25,0.118182,13,3,15,1,0,5,21,0
L6168,29,77,0.0,1,9,0,2,0.166667,0.148936,7,5,6,3,3,0,5,0
L6204,16,83,0.0,0,1,7,0,0.0,0.0263158,1,2,29,0,0,0,1,0
L6213,22,373,0.0,6,43,0,0,1.0,0.528875,174,0,4,8,8,0,10,0
L6283,16,40,0.0,0,1,0,0,0.0,0.0454545,1,2,13,0,0,0,1,0
L5809,39,142,0.0,6,22,1,9,0.333333,0.152174,14,2,3,4,1,0,57,1
L6352,32,122,0.483221,4,18,2,3,0.2,0.120482,10,4,5,0,0,0,6,1
L6405,18,141,0.0,8,41,10,0,0.6,0.226277,31,2,0,2,2,0,7,0
L6432,42,227,0.0,4,30,4,1,0.571429,0.282486,50,3,0,0,0,0,7,1
L6591,23,43,0.0,0,3,3,0,0.25,0.347826,8,3,2,2,2,0,3,0
L6612,25,58,0.0,2,9,1,0,0.2,0.264706,9,4,0,1,1,1,5,0
L6631,34,106,0.0,2,14,5,0,0.222222,0.19697,13,7,6,3,3,1,8,0
L6683,26,99,0.0,2,10,1,0,0.666667,0.418919,31,2,5,0,0,0,5,0
L6713,16,35,0.0,0,0,3,0,0.0,0.08333330000000001,1,1,6,0,0,0,0,0
L6725,32,258,0.30193200000000003,4,38,1,1,1.0,0.434783,100,0,4,0,0,1,8,0
L6790,31,238,0.0977444,4,31,0,0,1.0,0.4,86,0,4,0,0,1,7,0
L6838,31,64,0.0,1,5,1,1,0.2,0.166667,5,4,2,0,0,0,4,0
L6893,29,67,0.0,1,6,1,6,0.166667,0.117647,4,5,2,0,0,0,5,0
L6933,28,163,0.0,2,15,0,0,1.0,0.423077,55,0,6,0,0,0,8,0
L6897,41,131,0.0,2,15,3,1,0.25,0.222222,20,6,6,2,2,0,8,0
L7062,32,390,0.036129,3,55,2,1,0.8888889999999999,0.341598,124,1,11,0,0,0,17,0
L7180,29,333,0.0431433,4,48,1,0,1.0,0.345277,106,0,10,0,0,0,11,0
L7032,23,36,0.0,0,3,1,0,0.25,0.470588,8,3,0,1,1,0,3,0
L7282,20,77,0.0,2,11,3,0,0.111111,0.0681818,3,8,5,3,3,2,8,0
L7339,29,53,0.0,0,2,4,0,0.333333,0.263158,5,2,1,1,1,0,4,0
L7354,36,120,0.0,0,5,3,1,0.333333,0.0983607,6,2,2,1,1,0,8,0
L7387,20,41,0.0,0,3,3,0,0.25,0.190476,4,3,2,1,1,0,3,0
L7400,22,63,0.0,1,8,1,0,0.5,0.105263,4,1,3,2,2,0,4,0
L7423,22,70,0.0,1,8,2,0,0.5,0.0952381,4,1,6,2,2,0,4,0
L7444,23,63,0.0,1,6,1,0,0.5,0.11428599999999997,4,1,5,2,2,0,4,0
L7467,16,73,0.0,0,1,5,0,0.0,0.030303,1,2,24,0,0,0,1,0
L7498,32,189,0.0,2,25,2,0,0.166667,0.246377,34,5,6,8,8,0,16,0
L7557,29,234,0.153025,4,16,6,1,0.5,0.22093,19,4,3,1,1,1,16,0
L7653,22,83,0.0,1,11,2,0,0.25,0.107143,6,3,5,2,2,1,6,0
L7683,22,43,0.0,2,7,1,0,0.333333,0.130435,3,2,0,1,1,0,2,0
L9657,29,158,0.0,2,27,16,11,0.17647100000000002,0.210526,24,14,10,9,9,2,29,0
L9775,21,65,0.0,0,4,6,2,1.0,0.4,16,0,12,11,2,0,26,0
L9744,33,165,0.0,2,29,3,12,0.285714,0.131148,16,10,3,7,7,1,13,0
L9849,26,134,0.242857,2,26,1,9,0.230769,0.11,11,10,2,5,5,0,12,0
L9960,34,174,0.229075,3,35,8,13,0.166667,0.125,16,15,4,9,9,2,17,0
L10045,44,475,0.0,3,38,79,11,0.25,0.251366,46,12,11,12,12,0,37,1
L9918,28,200,0.0,2,26,5,16,0.357143,0.245033,37,9,11,5,5,0,14,2
L10395,17,36,0.0,0,3,2,0,0.25,0.17647100000000002,3,3,2,2,2,0,3,0
L9964,30,306,0.09989810000000003,3,69,36,23,0.136364,0.0746888,18,19,10,9,9,2,25,0
L9751,27,130,0.0,1,21,5,5,0.125,0.11236,10,14,5,6,6,2,16,0
L10591,35,186,0.0,6,20,6,9,0.571429,0.243243,36,3,16,1,1,0,7,0
L10078,57,1315,0.15743800000000002,5,248,52,75,0.285714,0.136141,139,40,40,11,11,3,98,2
L9756,23,73,0.0,0,8,10,3,0.111111,0.155556,7,8,5,6,6,0,8,0
L10098,25,112,0.0,1,14,18,0,0.07142860000000001,0.0746269,5,13,13,6,6,4,13,0
L11057,25,68,0.0,6,20,2,6,0.5,0.22,11,1,2,0,0,0,1,0
L10082,38,250,0.0,2,37,16,15,0.235294,0.194737,37,13,5,2,2,1,19,1
L11365,34,135,0.0,2,16,2,8,0.4,0.12903199999999998,12,3,8,1,1,0,4,1
L10666,35,94,0.0,5,8,2,3,0.5,0.152542,9,2,1,0,0,1,3,1
L10626,47,222,0.0986745,1,6,2,15,0.5,0.340909,30,2,1,0,0,1,20,1
L11582,25,78,0.0,2,16,5,0,0.14285699999999998,0.204545,9,6,0,8,8,0,12,0
L12071,26,62,0.0,0,6,2,0,0.166667,0.0909091,3,5,1,1,1,0,6,0
L12087,40,184,0.0,4,34,3,2,0.222222,0.110236,14,7,1,2,2,0,12,0
L12130,20,129,0.0,0,3,6,0,0.25,0.125,7,3,21,1,1,1,4,0
L12299,22,53,0.0,2,7,1,2,0.166667,0.366667,11,5,0,0,0,0,5,0
L12314,63,409,0.08391610000000001,8,79,2,21,0.1,0.14114100000000002,47,9,9,1,1,0,22,1
L12410,35,200,0.0,4,37,1,3,0.0625,0.176871,26,15,3,1,1,1,19,0
L12485,24,110,0.151899,1,10,8,1,0.5,0.268293,22,2,14,2,2,0,5,2
L12526,76,648,0.0,5,54,47,28,0.380952,0.133574,37,13,17,15,15,2,67,0
L12850,34,155,0.0,2,15,3,10,0.1,0.166667,11,9,4,4,4,0,26,0
L12908,21,28,0.0,0,1,3,1,0.5,0.3,3,1,1,0,0,0,1,0
L12549,47,331,0.0,2,46,8,12,0.157895,0.15343900000000002,29,16,7,0,0,1,40,2
L13327,26,245,0.0,4,48,2,0,0.14285699999999998,0.189573,40,6,2,2,2,0,9,0
L13386,33,94,0.0,2,16,0,8,0.1,0.140351,8,9,0,1,1,0,10,0
L13414,34,97,0.261261,5,22,0,15,0.14285699999999998,0.15,9,6,0,0,0,0,6,0
L13431,16,51,0.0,0,1,4,0,0.0,0.0454545,1,2,13,0,0,0,1,0
L13519,34,130,0.0,2,9,0,2,0.14285699999999998,0.183908,16,6,3,1,1,1,6,0
L13541,25,96,0.0,1,14,1,4,0.07692310000000001,0.0634921,4,12,2,10,8,1,15,0
L13581,28,64,0.0,0,7,0,0,0.125,0.151515,5,7,0,4,4,0,7,0
L13598,25,47,0.0,3,5,4,0,0.333333,0.2,5,2,0,0,0,0,2,2
L11632,34,139,0.0,5,19,4,10,0.166667,0.148936,14,5,5,1,1,0,9,0
L11676,20,26,0.0,0,1,0,2,0.5,0.375,3,1,0,0,0,0,1,0
L11683,40,105,0.28378400000000004,2,14,1,8,0.14285699999999998,0.126984,8,6,2,0,0,0,6,0
L11733,29,74,0.0,1,7,1,7,0.166667,0.14285699999999998,6,5,3,1,0,0,7,0
L11770,31,98,0.202247,3,10,1,9,0.166667,0.0952381,6,5,2,1,0,0,7,0
L11824,38,91,0.374269,2,12,3,4,0.14285699999999998,0.150943,8,6,2,0,0,0,6,0
L11857,37,115,0.0,5,19,3,9,0.333333,0.171053,13,4,18,8,2,2,35,0
L11908,39,186,0.0,2,22,2,14,0.125,0.114583,11,7,21,8,2,2,43,1
L11999,19,25,0.0,0,1,0,0,1.0,0.454545,5,0,5,1,0,0,9,2
L12006,17,23,0.0,0,1,0,0,1.0,0.333333,3,0,5,1,0,0,9,0
L12010,16,73,0.0,0,1,7,0,0.0,0.030303,1,2,24,0,0,0,1,0
L12021,22,39,0.0,0,4,0,0,0.2,0.411765,7,4,0,0,0,0,4,0
L12032,27,51,0.0,0,4,0,2,0.2,0.333333,8,4,1,0,0,0,4,0
L11735,27,53,0.0,2,5,2,3,0.5,0.275862,8,1,1,1,1,0,2,0
L12057,20,47,0.0,1,4,0,1,0.333333,0.185185,5,2,2,0,0,0,3,0
L12208,25,46,0.0,3,6,1,0,0.333333,0.14285699999999998,3,2,0,0,0,0,3,0
L12217,27,44,0.971831,2,4,0,1,1.0,0.157895,3,0,1,0,0,0,6,1
L12228,26,42,0.0,1,2,0,5,1.0,0.17647100000000002,3,0,1,0,0,0,6,0
L12238,29,76,0.254717,3,6,0,8,1.0,0.0681818,3,0,2,0,0,0,6,0
L12260,26,55,0.0,1,4,0,2,0.5,0.153846,4,1,2,0,0,0,1,0
L12271,16,46,0.0,0,1,2,0,0.0,0.0526316,1,2,10,0,0,0,1,0
L12280,22,29,0.0,0,1,0,2,1.0,0.333333,3,0,0,0,0,0,4,0
L12293,27,44,0.971831,2,4,0,1,1.0,0.157895,3,0,1,0,0,0,6,1
L12931,87,608,0.135782,2,35,12,13,0.2,0.120755,32,4,12,1,1,0,66,3
L13169,27,54,0.0,0,5,0,2,0.166667,0.153846,4,5,5,6,3,1,9,0
L13190,16,55,0.0,0,1,3,0,0.0,0.0416667,1,2,15,0,0,0,1,0
L12941,20,37,0.0,1,3,2,3,0.5,0.17647100000000002,3,1,2,1,0,2,10,0
L13454,36,186,0.473978,1,10,0,2,0.625,0.190476,24,3,5,0,0,0,9,0
L13510,16,49,0.0,0,1,1,0,0.0,0.047619,1,2,12,0,0,0,1,0
L13150,32,81,0.41875,2,11,4,7,0.14285699999999998,0.111111,5,6,1,0,0,1,7,0
L13629,16,29,0.0,0,1,1,0,0.0,0.0909091,1,2,2,0,0,0,1,0
L12036,60,473,0.455122,3,59,6,5,0.14285699999999998,0.230519,71,18,7,2,2,10,44,0
L13646,27,85,0.0,2,11,2,1,0.25,0.368421,21,3,2,0,0,1,4,0
L11712,25,55,0.0,0,3,2,7,0.25,0.14285699999999998,4,3,3,0,0,0,3,0
L13796,31,81,0.0,0,3,1,2,0.333333,0.08333330000000001,3,2,3,1,1,0,5,0
L11845,27,58,0.0,0,3,2,7,0.25,0.166667,5,3,3,0,0,0,3,0
L13849,46,178,0.0,2,9,3,5,0.25,0.0909091,7,3,4,1,1,0,9,0
L13929,16,53,0.0,0,1,4,0,0.0,0.0434783,1,2,14,0,0,0,1,0
L13949,28,76,0.0,1,3,0,16,0.5,0.261905,11,1,2,0,0,0,1,0
L13989,34,147,0.0,4,23,0,0,0.125,0.180328,22,7,3,3,3,3,8,0
L14034,26,63,0.0,0,6,0,5,1.0,0.0909091,3,0,1,8,6,0,12,0
L14061,32,133,0.0,4,19,2,4,0.333333,0.182796,17,2,1,3,2,0,14,0
L14096,47,352,0.202749,5,50,2,8,0.8461540000000001,0.294702,89,2,3,10,8,1,15,0
L14146,47,194,0.27026999999999995,5,23,0,2,0.375,0.347518,49,5,0,4,4,0,8,0
L14170,23,66,0.0,1,6,4,2,0.2,0.16129000000000002,5,4,3,1,1,0,6,0
L14195,16,29,0.0,0,1,0,0,0.0,0.0909091,1,2,2,0,0,0,1,0
L14274,22,67,0.0,0,5,7,0,0.333333,0.371429,13,4,3,2,2,0,6,0
L14294,22,71,0.0,1,7,1,0,0.666667,0.48,24,1,2,2,2,0,2,0
L14322,28,81,0.0,7,16,1,2,0.5,0.196429,11,1,2,1,0,1,11,0
L14359,31,101,0.0,3,15,1,7,0.181818,0.253968,16,9,1,5,5,0,10,0
L14345,26,54,0.0,4,8,1,6,0.5,0.1,3,1,1,0,0,0,1,0
L14073,28,238,0.0,2,14,8,1,0.5,0.699507,142,5,2,4,4,0,9,0
L14227,19,24,0.0,0,1,0,1,0.5,0.375,3,1,18,7,0,2,35,0
L14235,19,24,0.0,0,1,0,1,0.5,0.375,3,1,18,7,0,2,35,0
L14238,19,24,0.0,0,1,0,1,0.5,0.375,3,1,18,7,0,2,35,0
L14241,26,48,0.0,1,4,0,2,0.333333,0.14285699999999998,3,2,26,7,1,4,46,0
L14252,38,151,0.4527560000000001,4,17,0,2,0.333333,0.37037,40,2,19,7,1,4,40,0
L14271,19,24,0.0,0,1,0,1,0.5,0.375,3,1,18,7,0,2,35,0
L14428,35,234,0.0,5,29,3,0,0.14285699999999998,0.2,31,6,3,6,6,0,13,0
L14493,26,82,0.0,3,8,0,1,1.0,0.535714,30,0,1,2,0,0,8,0
L14524,13,36,0.0,0,1,2,0,0.0,0.0625,1,2,7,0,0,0,1,0
L14533,30,91,0.0,2,9,0,1,0.166667,0.237288,14,5,3,0,0,0,28,0
L14745,25,72,0.0,1,10,2,2,0.333333,0.16279100000000002,7,4,1,1,1,0,13,0
L14619,23,43,0.0,1,4,1,1,0.5,0.181818,4,1,1,1,0,1,11,0
L15012,30,119,0.0,5,22,2,5,0.666667,0.139241,11,1,1,0,0,1,7,0
L15043,34,150,0.0,4,25,0,6,0.07692310000000001,0.125,13,12,4,10,8,1,15,0
L14604,22,29,0.0,0,2,2,0,0.5,0.333333,3,1,0,0,0,0,1,0
L15090,39,167,0.0,8,42,3,5,0.666667,0.131148,16,1,5,1,0,0,13,0
L14816,54,395,0.0,6,97,23,10,0.333333,0.124242,41,10,2,13,11,1,20,0
L15167,44,161,0.103982,5,29,0,6,0.111111,0.08620689999999999,10,8,1,4,4,0,8,0
L15186,42,218,0.0,4,24,28,10,0.714286,0.298611,43,2,11,3,3,0,11,0
L15261,28,191,0.0,2,12,6,0,0.2,0.6346149999999999,99,4,6,2,2,0,4,1
L15199,40,165,0.0,4,25,3,5,0.14285699999999998,0.112245,11,6,2,0,0,0,17,0
L15195,34,114,0.0,4,20,2,3,0.285714,0.207792,16,5,0,0,0,0,16,0
L14591,27,77,0.0,2,9,0,1,0.2,0.304348,14,4,1,0,0,0,5,0
L14614,26,44,0.0,1,3,0,3,0.333333,0.157895,3,2,18,8,1,2,36,0
L14627,37,129,0.0,6,15,0,2,0.2,0.252525,25,4,21,8,2,2,34,0
L14658,26,43,0.0,1,3,0,2,0.333333,0.166667,3,2,17,7,1,2,31,0
L14662,43,163,0.12963,5,26,2,2,0.333333,0.222222,26,2,19,7,1,4,40,0
L14676,16,29,0.0,0,1,1,0,0.0,0.0909091,1,2,2,0,0,0,1,0
L14686,29,64,0.0,1,8,0,2,0.2,0.09375,3,4,3,0,0,1,4,0
L14706,33,94,0.0,2,13,0,2,0.1,0.132075,7,9,2,0,0,1,10,0
L14800,23,37,0.0,0,3,0,0,0.25,0.214286,3,3,1,1,1,1,3,0
L14755,41,200,0.0,8,35,3,13,0.111111,0.07142860000000001,10,8,5,1,1,0,18,2
L14851,28,146,0.0,1,7,0,1,0.714286,0.721154,75,2,0,0,0,0,6,0
L14884,38,178,0.0,2,21,0,5,0.333333,0.291045,39,2,4,0,0,0,6,0
L14935,27,48,0.641791,1,4,0,4,0.333333,0.136364,3,2,0,0,0,0,3,0
L14943,34,162,0.0,5,23,4,8,0.2,0.229358,25,4,12,1,1,0,7,0
L14990,24,30,0.0,0,1,0,0,0.5,0.454545,5,1,0,0,0,0,1,0
L14997,25,41,0.767857,1,3,0,4,0.333333,0.166667,3,2,0,0,0,0,2,0
L15003,16,29,0.0,0,1,1,0,0.0,0.0909091,1,2,2,0,0,0,1,0
L15297,16,33,0.0,0,1,2,0,0.0,0.07692310000000001,1,2,4,0,0,0,1,0
L15309,29,47,0.974684,1,2,0,2,1.0,0.1875,3,0,0,0,0,0,2,0
L15323,32,106,0.0,2,13,2,2,0.1,0.121212,8,9,2,2,2,1,9,0
L15346,30,43,0.0,0,2,0,1,0.333333,0.294118,5,2,0,0,0,1,2,0
L15404,60,431,0.208535,8,65,13,20,0.2,0.06763279999999999,14,4,14,9,4,2,45,0
L15619,23,62,0.0,2,8,4,2,0.333333,0.153846,6,2,16,9,2,2,37,0
L15502,36,170,0.162996,6,37,1,0,0.14285699999999998,0.0967742,12,6,2,1,1,0,12,0
L15580,21,45,0.0,0,5,4,1,0.333333,0.208333,5,2,16,9,2,2,37,0
L15592,21,45,0.0,0,4,3,1,0.333333,0.208333,5,2,16,9,2,2,37,0
L15601,22,57,0.0,2,7,5,1,0.333333,0.189189,7,2,16,9,2,2,37,0
L15610,21,45,0.0,0,4,3,1,0.333333,0.208333,5,2,16,9,2,2,37,0
L15628,16,31,0.0,0,1,2,0,0.0,0.08333330000000001,1,2,3,0,0,0,1,0
L15637,35,105,0.0,1,10,2,1,0.14285699999999998,0.209302,9,6,1,0,0,0,8,0
L15709,26,60,0.0,1,7,3,4,0.14285699999999998,0.166667,5,6,2,4,4,0,6,0
L15745,33,228,0.0,2,25,1,3,0.454545,0.227027,42,6,9,7,7,0,10,0
L15850,22,77,0.0,1,12,3,4,0.1,0.104167,5,9,3,4,4,2,9,0
L15716,21,85,0.0,3,14,2,0,0.14285699999999998,0.196721,12,6,1,3,3,1,6,0
L15920,22,85,0.310231,4,22,1,2,0.222222,0.238806,16,7,0,1,1,0,8,0
L15952,23,34,0.0,1,3,1,2,0.5,0.3125,5,1,0,0,0,0,1,0
L15965,24,140,0.0,1,19,6,0,0.388889,0.298077,31,11,6,6,6,6,17,0
L16018,19,42,0.989474,4,5,2,2,0.5,0.192308,5,1,0,1,1,0,1,0
L16037,16,69,0.0,0,1,4,0,0.0,0.0322581,1,2,22,0,0,0,1,0
L16054,21,33,0.0,1,3,2,0,0.5,0.235294,4,1,0,0,0,0,1,0
L16067,23,92,0.0,4,11,2,2,0.166667,0.152542,9,5,7,3,3,0,5,0
L16101,27,150,0.0,2,26,5,2,0.2,0.173913,20,8,3,6,6,1,10,0
L16415,21,70,0.0,0,6,4,0,0.428571,0.333333,14,4,5,3,3,0,6,0
L16161,24,54,0.0,1,4,1,4,0.666667,0.222222,6,1,7,4,0,2,11,0
L16187,38,532,0.06489099999999999,6,81,2,14,0.130435,0.106383,45,20,33,20,16,2,38,0
L16382,18,37,0.0,2,6,1,2,0.0,0.0,0,3,0,0,0,0,2,0
L16235,30,259,0.0,4,30,3,5,0.25,0.394089,80,6,11,12,6,1,17,0
L16439,36,122,0.0,1,8,1,3,0.2,0.169231,11,4,2,0,0,0,8,0
L16471,49,127,0.0,4,10,3,2,0.4,0.209302,9,3,1,1,1,0,6,0
L16522,40,82,0.0,2,5,0,3,0.25,0.227273,5,3,0,0,0,0,4,0
L16567,21,27,0.0,0,1,1,3,0.5,0.4,4,1,0,0,0,0,1,0
L16579,21,34,0.0,1,2,2,3,0.5,0.294118,5,1,1,0,0,0,1,0
L16588,42,221,0.0,4,34,5,17,0.181818,0.0895522,12,9,8,3,3,1,22,0
L16711,40,166,0.0,2,26,2,1,0.266667,0.126437,11,11,4,3,2,1,28,1
L16608,26,136,0.0,7,18,3,5,0.333333,0.31068,32,4,6,1,1,1,7,0
L16808,21,31,0.0,0,1,3,3,1.0,0.333333,4,0,1,0,0,0,7,0
L16821,34,108,0.0,4,14,2,4,0.5,0.298701,23,1,4,0,0,0,1,0
L16835,16,29,0.0,0,1,1,0,0.0,0.0909091,1,2,2,0,0,0,1,0
L16844,52,434,0.100941,4,58,27,10,0.173913,0.112033,27,19,18,7,7,0,34,1
L17001,26,103,0.0,2,10,4,3,0.14285699999999998,0.357143,35,6,5,1,1,0,7,0
L17039,21,36,0.0,1,4,2,3,0.5,0.17647100000000002,3,1,0,0,0,0,2,0
L16851,25,75,0.0,1,8,1,3,0.14285699999999998,0.244444,11,6,1,0,0,0,6,0
L17066,26,66,0.0,0,6,2,3,0.333333,0.395349,17,4,4,1,1,0,6,0
L16990,24,50,0.0,1,5,1,1,0.333333,0.173913,4,2,3,2,0,1,7,0
L17400,40,128,0.0,2,11,1,1,0.428571,0.360465,31,4,1,2,2,0,7,0
L17445,48,364,0.115632,11,52,15,27,0.2,0.0604982,17,8,12,4,3,0,23,0
L17453,32,91,0.0,3,11,2,3,0.5,0.155172,9,2,3,0,0,0,3,0
L17337,21,120,0.289655,1,11,6,3,0.75,0.538462,49,1,5,1,1,0,6,0
L17618,47,290,0.0620957,6,38,4,13,0.0909091,0.107345,19,10,9,3,3,0,13,0
L17681,17,39,0.0,0,0,5,0,1.0,0.2,3,0,10,0,0,0,0,0
L16475,44,382,0.0,2,25,16,3,0.0625,0.0708661,9,15,10,7,7,1,21,0
L17927,22,141,0.0,1,29,7,0,0.047619,0.0425532,4,20,10,10,10,10,20,0
L17998,78,813,0.0823687,3,76,35,27,0.14285699999999998,0.08616189999999999,33,30,41,13,13,3,55,1
L18316,24,84,0.217143,1,8,0,1,1.0,0.125,6,0,9,2,2,0,4,0
L17772,25,50,0.0,0,5,8,0,0.166667,0.208333,5,5,2,2,2,1,5,0
L18355,30,77,0.0,1,4,0,0,0.25,0.282609,13,3,2,0,0,0,3,0
L16488,39,152,0.0,3,18,2,4,0.166667,0.118812,12,5,4,4,4,0,6,0
L17157,26,52,0.0,1,5,2,2,0.4,0.28,7,3,1,1,1,0,4,0
L17178,26,59,0.0,1,7,2,5,0.333333,0.263158,10,2,0,2,2,0,2,0
L17194,52,271,0.2097,3,23,4,10,0.125,0.27026999999999995,50,7,4,0,0,1,14,0
L16509,28,88,0.0,2,12,6,1,0.181818,0.137255,7,9,3,7,7,0,10,0
L17273,61,286,0.420021,3,21,8,9,0.5,0.059523800000000016,10,1,11,0,0,1,27,0
L17360,46,195,0.506116,3,13,3,7,0.5,0.0900901,10,1,7,0,0,1,21,0
L17697,40,246,0.140209,2,15,2,10,0.166667,0.0377358,6,5,8,0,0,0,14,0
L18390,44,557,0.314258,2,43,10,8,0.2,0.14366199999999998,51,8,19,5,5,0,30,0
L18229,30,80,0.0,1,9,1,4,0.2,0.1,4,4,2,0,0,0,5,0
L18572,38,165,0.0,4,21,1,2,0.0,0.0416667,4,4,4,2,2,0,7,0
L17324,63,740,0.0373832,6,96,10,29,0.117647,0.15573800000000002,76,15,23,7,7,1,36,0
L18552,31,108,0.307116,0,5,2,0,0.2,0.0588235,3,4,4,0,0,0,6,0
L18623,31,134,0.0,2,9,4,8,0.6,0.25,22,2,4,1,1,0,4,0
L18854,28,46,0.0,1,3,0,2,0.5,0.391304,9,1,1,0,0,0,1,0
L18897,16,31,0.0,0,1,1,0,0.0,0.08333330000000001,1,2,3,0,0,0,1,0
L18908,26,62,0.0,0,6,0,5,1.0,0.0909091,3,0,1,8,6,0,12,0
L18928,44,260,0.281829,6,47,2,4,0.4,0.276316,63,3,1,4,3,0,17,0
L18963,47,361,0.407509,5,64,7,11,0.357143,0.250794,79,9,2,10,8,1,16,0
L19010,58,313,0.06812339999999999,6,42,0,2,0.3,0.293578,64,7,1,4,4,0,13,0
